data,periodo,cliente_id,tipo_cardapio,prato,sobremesa,bebida,valor_total,forma_pagamento,tempo_preparo,tempo_atendimento,avaliacao,cancelado,ano,mes
2024-06-01 13:53:00,Dia,863,Self-service,Self-service,Nenhuma,Fanta Laranja,32.0,Crédito,39,10,5,False,2024,6
2024-06-01 11:08:00,Dia,5696,Self-service,Self-service,Mousse de chocolate,Maracujá,39.99,Crédito,36,5,5,False,2024,6
2024-06-01 13:17:00,Dia,74,Self-service,Self-service,Mousse de maracujá,Nenhuma,31.99,Crédito,40,8,5,False,2024,6
2024-06-01 12:48:00,Dia,2186,Self-service,Self-service,Pudim de leite,Sprite,37.99,Dinheiro,36,8,5,False,2024,6
2024-06-01 13:43:00,Dia,4543,Self-service,Self-service,Nenhuma,Guaraná Antarctica,32.0,Débito,31,7,5,False,2024,6
2024-06-01 15:32:00,Dia,2289,Self-service,Self-service,Nenhuma,Sprite,32.0,Débito,39,10,5,False,2024,6
2024-06-01 15:43:00,Dia,1414,Self-service,Self-service,Picolé / sorvete simples,Abacaxi com hortelã,38.49,Crédito,39,7,4,False,2024,6
2024-06-01 13:31:00,Dia,727,Self-service,Self-service,Mousse de maracujá,Sprite,37.99,Débito,39,5,4,False,2024,6
2024-06-01 12:44:00,Dia,2168,Self-service,Self-service,Picolé / sorvete simples,Guaraná Antarctica,36.49,Crédito,32,8,5,False,2024,6
2024-06-01 14:49:00,Dia,1699,Self-service,Self-service,Nenhuma,Fanta Uva,32.0,Pix,38,6,5,False,2024,6
2024-06-01 15:00:00,Dia,1027,Self-service,Self-service,Nenhuma,Maracujá,34.0,Crédito,38,6,5,False,2024,6
2024-06-01 12:12:00,Dia,4357,Self-service,Self-service,Nenhuma,Fanta Laranja,32.0,Débito,34,6,5,False,2024,6
2024-06-01 15:55:00,Dia,4024,Self-service,Self-service,Nenhuma,Guaraná Antarctica,32.0,Dinheiro,36,10,5,False,2024,6
2024-06-01 14:49:00,Dia,5861,Self-service,Self-service,Nenhuma,Acerola,34.0,Crédito,30,10,4,False,2024,6
2024-06-01 15:31:00,Dia,4621,Self-service,Self-service,Pudim de leite,Guaraná Antarctica,37.99,Débito,35,8,5,False,2024,6
2024-06-01 14:38:00,Dia,2031,Self-service,Self-service,Picolé / sorvete simples,Abacaxi com hortelã,38.49,Pix,35,10,5,False,2024,6
2024-06-01 12:31:00,Dia,5012,Self-service,Self-service,Nenhuma,Guaraná,38.0,Dinheiro,35,5,5,False,2024,6
2024-06-01 14:45:00,Dia,826,Self-service,Self-service,Nenhuma,Sprite,32.0,Crédito,40,5,5,False,2024,6
2024-06-01 13:00:00,Dia,5058,Self-service,Self-service,Nenhuma,Fanta Uva,32.0,Pix,35,10,5,False,2024,6
2024-06-01 11:55:00,Dia,3847,Self-service,Self-service,Mousse de chocolate,Água,35.99,Pix,31,5,5,False,2024,6
2024-06-01 14:35:00,Dia,3023,Self-service,Self-service,Pudim de leite,Pepsi,37.99,Crédito,38,10,4,False,2024,6
2024-06-01 12:31:00,Dia,5721,Self-service,Self-service,Nenhuma,Fanta Laranja,32.0,Crédito,40,6,5,False,2024,6
2024-06-01 12:26:00,Dia,2825,Self-service,Self-service,Nenhuma,Guaraná Antarctica,32.0,Crédito,36,8,4,False,2024,6
2024-06-01 12:38:00,Dia,5338,Self-service,Self-service,Nenhuma,Pepsi,32.0,Débito,33,5,4,False,2024,6
2024-06-01 14:23:00,Dia,4419,Self-service,Self-service,Mousse de maracujá,Nenhuma,31.99,Crédito,37,5,4,False,2024,6
2024-06-01 15:28:00,Dia,1783,Self-service,Self-service,Mousse de chocolate,Sprite,37.99,Pix,32,6,5,False,2024,6
2024-06-01 12:52:00,Dia,4875,Self-service,Self-service,Nenhuma,Fanta Uva,32.0,Dinheiro,34,7,4,False,2024,6
2024-06-01 15:48:00,Dia,1216,Self-service,Self-service,Nenhuma,Fanta Laranja,32.0,Pix,30,8,5,False,2024,6
2024-06-01 14:43:00,Dia,5123,Self-service,Self-service,Pudim de leite,Laranja,39.99,Refeição,34,8,5,False,2024,6
2024-06-01 11:02:00,Dia,3492,Self-service,Self-service,Picolé / sorvete simples,Nenhuma,30.49,Crédito,39,7,4,False,2024,6
2024-06-01 13:31:00,Dia,1813,Self-service,Self-service,Nenhuma,Nenhuma,26.0,Crédito,37,10,5,False,2024,6
2024-06-01 11:41:00,Dia,1236,Self-service,Self-service,Mousse de maracujá,Coca-Cola,43.99,Pix,36,5,4,False,2024,6
2024-06-01 15:47:00,Dia,2378,Self-service,Self-service,Nenhuma,Fanta Laranja,32.0,Dinheiro,36,5,4,False,2024,6
2024-06-01 12:00:00,Dia,845,Self-service,Self-service,Nenhuma,Pepsi,32.0,Crédito,34,7,4,False,2024,6
2024-06-01 13:16:00,Dia,491,Self-service,Self-service,Nenhuma,Fanta Uva,32.0,Débito,33,10,4,False,2024,6
2024-06-01 14:36:00,Dia,4902,Self-service,Self-service,Nenhuma,Água,30.0,Débito,40,7,5,False,2024,6
2024-06-01 12:47:00,Dia,2471,Self-service,Self-service,Nenhuma,Nenhuma,26.0,Crédito,37,5,5,False,2024,6
2024-06-01 15:15:00,Dia,5424,Self-service,Self-service,Mousse de maracujá,Coca-Cola,43.99,Dinheiro,37,9,4,False,2024,6
2024-06-01 12:26:00,Dia,4328,Self-service,Self-service,Nenhuma,Acerola,34.0,Crédito,33,10,5,False,2024,6
2024-06-01 12:40:00,Dia,264,Self-service,Self-service,Nenhuma,Laranja,34.0,Crédito,37,7,3,False,2024,6
2024-06-01 11:16:00,Dia,1367,Self-service,Self-service,Picolé / sorvete simples,Abacaxi com hortelã,38.49,Débito,37,6,5,True,2024,6
2024-06-01 12:03:00,Dia,1331,Self-service,Self-service,Nenhuma,Guaraná Antarctica,32.0,Dinheiro,32,6,5,False,2024,6
2024-06-01 12:34:00,Dia,5102,Self-service,Self-service,Nenhuma,Guaraná,38.0,Refeição,31,7,5,False,2024,6
2024-06-01 14:23:00,Dia,901,Self-service,Self-service,Nenhuma,Abacaxi com hortelã,34.0,Crédito,36,6,5,False,2024,6
2024-06-01 15:28:00,Dia,1678,Self-service,Self-service,Nenhuma,Coca-Cola,38.0,Débito,39,9,4,True,2024,6
2024-06-01 13:44:00,Dia,5079,Self-service,Self-service,Nenhuma,Maracujá,34.0,Débito,35,10,5,False,2024,6
2024-06-01 15:32:00,Dia,4635,Self-service,Self-service,Nenhuma,Fanta,38.0,Dinheiro,34,6,5,False,2024,6
2024-06-01 14:04:00,Dia,29,Self-service,Self-service,Picolé / sorvete simples,Água,34.49,Pix,33,8,5,False,2024,6
2024-06-01 13:22:00,Dia,3221,Self-service,Self-service,Nenhuma,Abacaxi com hortelã,34.0,Débito,35,10,5,False,2024,6
2024-06-01 15:06:00,Dia,5305,Self-service,Self-service,Nenhuma,Acerola,34.0,Débito,33,10,5,False,2024,6
2024-06-01 12:52:00,Dia,1853,Self-service,Self-service,Nenhuma,Nenhuma,26.0,Crédito,36,8,3,False,2024,6
2024-06-01 12:19:00,Dia,737,Self-service,Self-service,Nenhuma,Acerola,34.0,Pix,39,10,4,False,2024,6
2024-06-01 15:33:00,Dia,120,Self-service,Self-service,Pudim de leite,Pepsi,37.99,Pix,39,6,5,False,2024,6
2024-06-01 13:04:00,Dia,2520,Self-service,Self-service,Mousse de chocolate,Pepsi,43.99,Crédito,32,5,4,False,2024,6
2024-06-01 15:38:00,Dia,1536,Self-service,Self-service,Picolé / sorvete simples,Pepsi,42.49,Crédito,37,7,4,False,2024,6
2024-06-01 12:12:00,Dia,4466,Self-service,Self-service,Nenhuma,Fanta Laranja,32.0,Débito,33,10,5,False,2024,6
2024-06-01 12:44:00,Dia,5816,Self-service,Self-service,Nenhuma,Fanta Uva,32.0,Crédito,30,7,4,False,2024,6
2024-06-01 11:01:00,Dia,1633,Self-service,Self-service,Nenhuma,Acerola,34.0,Crédito,40,8,5,False,2024,6
2024-06-01 13:51:00,Dia,555,Self-service,Self-service,Nenhuma,Pepsi,32.0,Pix,38,5,5,False,2024,6
2024-06-01 14:10:00,Dia,4533,Self-service,Self-service,Nenhuma,Guaraná Antarctica,32.0,Pix,39,7,5,False,2024,6
2024-06-01 11:00:00,Dia,951,Self-service,Self-service,Nenhuma,Laranja,34.0,Pix,33,8,5,False,2024,6
2024-06-01 12:11:00,Dia,2524,Self-service,Self-service,Mousse de chocolate,Guaraná,43.99,Crédito,37,5,5,False,2024,6
2024-06-01 11:08:00,Dia,1906,Self-service,Self-service,Nenhuma,Maracujá,34.0,Débito,38,9,4,False,2024,6
2024-06-01 12:37:00,Dia,3697,Self-service,Self-service,Nenhuma,Água,30.0,Pix,35,8,4,False,2024,6
2024-06-01 13:52:00,Dia,3107,Self-service,Self-service,Nenhuma,Sprite,32.0,Pix,35,5,5,False,2024,6
2024-06-01 13:22:00,Dia,4538,Self-service,Self-service,Nenhuma,Acerola,34.0,Débito,39,10,5,False,2024,6
2024-06-01 13:57:00,Dia,5151,Self-service,Self-service,Picolé / sorvete simples,Guaraná Antarctica,36.49,Dinheiro,36,8,4,False,2024,6
2024-06-01 13:11:00,Dia,437,Self-service,Self-service,Nenhuma,Pepsi,32.0,Dinheiro,37,10,4,False,2024,6
2024-06-01 11:01:00,Dia,3995,Self-service,Self-service,Nenhuma,Fanta Uva,32.0,Pix,38,8,4,False,2024,6
2024-06-01 13:51:00,Dia,5113,Self-service,Self-service,Nenhuma,Coca-Cola,32.0,Dinheiro,36,6,5,False,2024,6
2024-06-01 14:04:00,Dia,1200,Self-service,Self-service,Nenhuma,Pepsi,32.0,Crédito,33,7,5,False,2024,6
2024-06-01 12:43:00,Dia,3789,Self-service,Self-service,Nenhuma,Pepsi,32.0,Pix,33,6,5,False,2024,6
2024-06-01 15:10:00,Dia,923,Self-service,Self-service,Nenhuma,Maracujá,34.0,Pix,32,10,5,False,2024,6
2024-06-01 12:43:00,Dia,94,Self-service,Self-service,Nenhuma,Acerola,34.0,Pix,40,8,5,False,2024,6
2024-06-01 11:40:00,Dia,681,Self-service,Self-service,Picolé / sorvete simples,Pepsi,36.49,Crédito,30,9,3,False,2024,6
2024-06-01 13:53:00,Dia,3618,Self-service,Self-service,Picolé / sorvete simples,Nenhuma,30.49,Crédito,36,7,4,False,2024,6
2024-06-01 11:46:00,Dia,210,Self-service,Self-service,Nenhuma,Água,30.0,Crédito,39,8,5,False,2024,6
2024-06-01 13:07:00,Dia,433,Self-service,Self-service,Mousse de chocolate,Maracujá,39.99,Débito,35,6,5,False,2024,6
2024-06-01 23:34:00,Noite,2450,Rodízio,Rodízio de pizzas,Nenhuma,Maracujá,72.8,Crédito,31,6,5,False,2024,6
2024-06-01 18:17:00,Noite,4199,Rodízio,Rodízio de pizzas,Nenhuma,Sprite,59.9,Pix,33,10,5,False,2024,6
2024-06-01 20:40:00,Noite,2830,Rodízio,Rodízio de pizzas,Nenhuma,Abacaxi com hortelã,59.9,Crédito,39,8,5,False,2024,6
2024-06-01 19:21:00,Noite,3438,Rodízio,Rodízio de pizzas,Nenhuma,Abacaxi com hortelã,59.9,Crédito,33,10,4,False,2024,6
2024-06-01 18:09:00,Noite,4581,Rodízio,Rodízio de pizzas,Nenhuma,Pepsi,72.8,Dinheiro,37,5,5,False,2024,6
2024-06-01 18:53:00,Noite,262,Rodízio,Rodízio de pizzas,Nenhuma,Coca-Cola,59.9,Pix,30,7,5,False,2024,6
2024-06-01 21:35:00,Noite,3406,Rodízio,Rodízio de pizzas,Nenhuma,Abacaxi com hortelã,72.8,Pix,35,7,5,False,2024,6
2024-06-01 19:04:00,Noite,4314,Rodízio,Rodízio de pizzas,Nenhuma,Maracujá,59.9,Crédito,40,7,3,True,2024,6
2024-06-01 20:51:00,Noite,2668,Rodízio,Rodízio de pizzas,Nenhuma,Fanta Laranja,59.9,Pix,37,6,5,False,2024,6
2024-06-01 22:45:00,Noite,3866,Rodízio,Rodízio de pizzas,Nenhuma,Fanta Uva,59.9,Pix,37,7,4,False,2024,6
2024-06-01 22:18:00,Noite,555,Rodízio,Rodízio de pizzas,Nenhuma,Fanta Laranja,59.9,Crédito,40,7,5,False,2024,6
2024-06-01 22:07:00,Noite,4677,Rodízio,Rodízio de pizzas,Nenhuma,Laranja,59.9,Crédito,31,8,5,False,2024,6
2024-06-01 19:51:00,Noite,2041,Rodízio,Rodízio de pizzas,Nenhuma,Pepsi,72.8,Débito,30,6,5,False,2024,6
2024-06-01 18:34:00,Noite,2617,Rodízio,Rodízio de pizzas,Nenhuma,Coca-Cola,72.8,Débito,35,10,5,False,2024,6
2024-06-01 22:43:00,Noite,770,Rodízio,Rodízio de pizzas,Nenhuma,Maracujá,72.8,Pix,36,6,5,False,2024,6
2024-06-01 20:55:00,Noite,3007,Rodízio,Rodízio de pizzas,Nenhuma,Laranja,59.9,Débito,30,5,5,False,2024,6
2024-06-01 21:36:00,Noite,3974,Rodízio,Rodízio de pizzas,Nenhuma,Pepsi,59.9,Pix,33,9,5,False,2024,6
2024-06-01 20:19:00,Noite,2958,Rodízio,Rodízio de pizzas,Nenhuma,Abacaxi com hortelã,59.9,Crédito,40,7,4,False,2024,6
2024-06-01 23:27:00,Noite,2739,Rodízio,Rodízio de pizzas,Nenhuma,Guaraná Antarctica,72.8,Pix,31,6,5,False,2024,6
2024-06-01 22:03:00,Noite,685,Rodízio,Rodízio de pizzas,Nenhuma,Sprite,72.8,Crédito,33,5,5,False,2024,6
2024-06-01 18:51:00,Noite,2538,Rodízio,Rodízio de pizzas,Nenhuma,Acerola,59.9,Pix,38,9,5,False,2024,6
2024-06-01 23:19:00,Noite,835,Rodízio,Rodízio de pizzas,Nenhuma,Fanta Uva,72.8,Crédito,37,5,5,False,2024,6
2024-06-01 23:58:00,Noite,3630,Rodízio,Rodízio de pizzas,Nenhuma,Guaraná Antarctica,59.9,Crédito,38,5,5,False,2024,6
2024-06-01 23:12:00,Noite,3171,Rodízio,Rodízio de pizzas,Nenhuma,Pepsi,59.9,Débito,36,7,5,False,2024,6
2024-06-01 21:16:00,Noite,2733,Rodízio,Rodízio de pizzas,Nenhuma,Abacaxi com hortelã,59.9,Débito,36,5,5,False,2024,6
2024-06-01 22:07:00,Noite,5896,Rodízio,Rodízio de pizzas,Nenhuma,Maracujá,72.8,Dinheiro,37,5,5,False,2024,6
2024-06-01 23:03:00,Noite,3653,Rodízio,Rodízio de pizzas,Nenhuma,Guaraná Antarctica,72.8,Dinheiro,36,8,5,False,2024,6
2024-06-01 20:47:00,Noite,1618,Rodízio,Rodízio de pizzas,Nenhuma,Fanta Uva,59.9,Crédito,36,6,4,False,2024,6
2024-06-01 20:08:00,Noite,4452,Rodízio,Rodízio de pizzas,Nenhuma,Fanta Uva,59.9,Débito,31,6,4,False,2024,6
2024-06-01 20:08:00,Noite,2577,Rodízio,Rodízio de pizzas,Nenhuma,Laranja,72.8,Crédito,36,5,5,False,2024,6
2024-06-01 20:11:00,Noite,2150,Rodízio,Rodízio de pizzas,Nenhuma,Coca-Cola,59.9,Débito,36,6,5,False,2024,6
2024-06-01 22:21:00,Noite,4607,Rodízio,Rodízio de pizzas,Nenhuma,Pepsi,59.9,Crédito,38,6,5,False,2024,6
2024-06-01 23:12:00,Noite,5552,Rodízio,Rodízio de pizzas,Nenhuma,Fanta Uva,72.8,Débito,31,6,5,False,2024,6
2024-06-01 18:33:00,Noite,2427,Rodízio,Rodízio de pizzas,Nenhuma,Sprite,59.9,Crédito,34,8,5,False,2024,6
2024-06-01 22:10:00,Noite,5483,Rodízio,Rodízio de pizzas,Nenhuma,Guaraná Antarctica,59.9,Débito,32,10,5,False,2024,6
2024-06-01 19:30:00,Noite,5973,Rodízio,Rodízio de pizzas,Nenhuma,Guaraná Antarctica,72.8,Crédito,37,7,5,False,2024,6
2024-06-01 21:10:00,Noite,2908,Rodízio,Rodízio de pizzas,Nenhuma,Laranja,72.8,Crédito,39,5,5,False,2024,6
2024-06-01 19:21:00,Noite,14,Rodízio,Rodízio de pizzas,Nenhuma,Acerola,59.9,Crédito,32,7,4,False,2024,6
2024-06-01 20:16:00,Noite,3743,Rodízio,Rodízio de pizzas,Nenhuma,Sprite,59.9,Débito,39,5,5,False,2024,6
2024-06-01 18:23:00,Noite,1206,Rodízio,Rodízio de pizzas,Nenhuma,Fanta Laranja,72.8,Crédito,31,8,5,False,2024,6
2024-06-01 18:55:00,Noite,3958,Rodízio,Rodízio de pizzas,Nenhuma,Coca-Cola,72.8,Pix,39,9,4,False,2024,6
2024-06-01 22:43:00,Noite,319,Rodízio,Rodízio de pizzas,Nenhuma,Guaraná Antarctica,72.8,Débito,38,9,4,False,2024,6
2024-06-01 22:47:00,Noite,2975,Rodízio,Rodízio de pizzas,Nenhuma,Pepsi,72.8,Débito,38,5,5,False,2024,6
2024-06-01 18:24:00,Noite,824,Rodízio,Rodízio de pizzas,Nenhuma,Fanta Laranja,59.9,Crédito,30,5,4,False,2024,6
2024-06-01 20:21:00,Noite,2106,Rodízio,Rodízio de pizzas,Nenhuma,Coca-Cola,59.9,Crédito,30,6,5,False,2024,6
2024-06-01 19:54:00,Noite,5679,Rodízio,Rodízio de pizzas,Nenhuma,Coca-Cola,72.8,Pix,30,8,5,False,2024,6
2024-06-01 18:05:00,Noite,642,Rodízio,Rodízio de pizzas,Nenhuma,Pepsi,59.9,Crédito,40,7,4,False,2024,6
2024-06-01 20:57:00,Noite,3362,Rodízio,Rodízio de pizzas,Nenhuma,Pepsi,72.8,Crédito,31,8,4,False,2024,6
2024-06-01 18:19:00,Noite,1209,Rodízio,Rodízio de pizzas,Nenhuma,Sprite,59.9,Débito,36,10,4,False,2024,6
2024-06-01 21:10:00,Noite,4759,Rodízio,Rodízio de pizzas,Nenhuma,Guaraná Antarctica,72.8,Crédito,34,9,5,False,2024,6
2024-06-01 20:39:00,Noite,2130,Rodízio,Rodízio de pizzas,Nenhuma,Guaraná Antarctica,72.8,Crédito,32,10,4,False,2024,6
2024-06-01 18:19:00,Noite,4608,Rodízio,Rodízio de pizzas,Nenhuma,Laranja,72.8,Débito,37,7,4,False,2024,6
2024-06-01 23:36:00,Noite,1299,Rodízio,Rodízio de pizzas,Nenhuma,Sprite,59.9,Pix,35,9,5,False,2024,6
2024-06-01 20:06:00,Noite,3778,Rodízio,Rodízio de pizzas,Nenhuma,Maracujá,72.8,Dinheiro,39,7,5,False,2024,6
2024-06-01 19:32:00,Noite,1246,Rodízio,Rodízio de pizzas,Nenhuma,Sprite,59.9,Refeição,36,5,5,False,2024,6
2024-06-01 21:48:00,Noite,5986,Rodízio,Rodízio de pizzas,Nenhuma,Guaraná Antarctica,72.8,Refeição,38,8,4,False,2024,6
2024-06-01 23:16:00,Noite,4964,Rodízio,Rodízio de pizzas,Nenhuma,Fanta Laranja,59.9,Débito,39,7,4,True,2024,6
2024-06-01 19:51:00,Noite,610,Rodízio,Rodízio de pizzas,Nenhuma,Abacaxi com hortelã,59.9,Débito,35,9,5,False,2024,6
2024-06-01 20:34:00,Noite,4949,Rodízio,Rodízio de pizzas,Nenhuma,Acerola,59.9,Dinheiro,36,9,4,False,2024,6
2024-06-01 22:15:00,Noite,1945,Rodízio,Rodízio de pizzas,Nenhuma,Sprite,59.9,Débito,37,6,4,False,2024,6
2024-06-01 23:14:00,Noite,4886,Rodízio,Rodízio de pizzas,Nenhuma,Acerola,72.8,Débito,38,7,5,False,2024,6
2024-06-01 19:20:00,Noite,3069,Rodízio,Rodízio de pizzas,Nenhuma,Fanta Uva,59.9,Pix,33,5,5,False,2024,6
2024-06-01 18:57:00,Noite,1300,Rodízio,Rodízio de pizzas,Nenhuma,Fanta Uva,72.8,Crédito,32,10,4,False,2024,6
2024-06-01 19:34:00,Noite,4635,Rodízio,Rodízio de pizzas,Nenhuma,Acerola,59.9,Débito,32,10,3,False,2024,6
2024-06-01 23:34:00,Noite,3117,Rodízio,Rodízio de pizzas,Nenhuma,Sprite,59.9,Débito,38,9,5,False,2024,6
2024-06-01 21:52:00,Noite,4832,Rodízio,Rodízio de pizzas,Nenhuma,Coca-Cola,72.8,Pix,40,5,4,False,2024,6
2024-06-01 20:57:00,Noite,1024,Rodízio,Rodízio de pizzas,Nenhuma,Fanta Uva,59.9,Crédito,31,7,5,False,2024,6
2024-06-01 20:44:00,Noite,499,Rodízio,Rodízio de pizzas,Nenhuma,Coca-Cola,59.9,Débito,36,6,3,False,2024,6
2024-06-01 18:50:00,Noite,4710,Rodízio,Rodízio de pizzas,Nenhuma,Sprite,59.9,Refeição,36,5,4,False,2024,6
2024-06-01 21:59:00,Noite,4630,Rodízio,Rodízio de pizzas,Nenhuma,Fanta Laranja,72.8,Crédito,36,8,5,False,2024,6
2024-06-01 21:52:00,Noite,509,Rodízio,Rodízio de pizzas,Nenhuma,Guaraná Antarctica,72.8,Dinheiro,40,7,5,False,2024,6
2024-06-01 18:15:00,Noite,3378,Rodízio,Rodízio de pizzas,Nenhuma,Acerola,72.8,Débito,38,9,5,False,2024,6
2024-06-01 19:23:00,Noite,2665,Rodízio,Rodízio de pizzas,Nenhuma,Laranja,59.9,Crédito,34,5,5,False,2024,6
2024-06-01 19:45:00,Noite,3508,Rodízio,Rodízio de pizzas,Nenhuma,Sprite,59.9,Débito,30,6,5,False,2024,6
2024-06-01 22:23:00,Noite,1142,Rodízio,Rodízio de pizzas,Nenhuma,Coca-Cola,72.8,Dinheiro,31,5,4,False,2024,6
2024-06-01 20:07:00,Noite,1543,Rodízio,Rodízio de pizzas,Nenhuma,Sprite,72.8,Pix,35,8,5,False,2024,6
2024-06-01 23:44:00,Noite,2958,Rodízio,Rodízio de pizzas,Nenhuma,Laranja,59.9,Refeição,33,7,5,False,2024,6
2024-06-01 22:45:00,Noite,927,Rodízio,Rodízio de pizzas,Nenhuma,Pepsi,59.9,Crédito,37,8,5,False,2024,6
2024-06-01 19:15:00,Noite,2121,Rodízio,Rodízio de pizzas,Nenhuma,Acerola,59.9,Débito,38,10,5,False,2024,6
2024-06-01 23:57:00,Noite,3973,Rodízio,Rodízio de pizzas,Nenhuma,Acerola,59.9,Débito,40,5,5,False,2024,6
2024-06-01 19:06:00,Noite,2197,Rodízio,Rodízio de pizzas,Nenhuma,Maracujá,59.9,Pix,34,8,5,False,2024,6
2024-06-01 21:04:00,Noite,1249,Rodízio,Rodízio de pizzas,Nenhuma,Guaraná Antarctica,59.9,Crédito,40,5,5,False,2024,6
2024-06-01 23:53:00,Noite,655,Rodízio,Rodízio de pizzas,Nenhuma,Maracujá,72.8,Crédito,38,5,5,False,2024,6
2024-06-01 23:45:00,Noite,1269,Rodízio,Rodízio de pizzas,Nenhuma,Fanta Uva,59.9,Pix,34,10,4,False,2024,6
2024-06-01 20:49:00,Noite,3575,Rodízio,Rodízio de pizzas,Nenhuma,Fanta Uva,72.8,Crédito,34,9,4,False,2024,6
2024-06-01 20:28:00,Noite,5417,Rodízio,Rodízio de pizzas,Nenhuma,Maracujá,72.8,Crédito,40,6,4,False,2024,6
2024-06-02 15:55:00,Dia,1312,Self-service,Self-service,Nenhuma,Fanta,38.0,Dinheiro,34,10,5,False,2024,6
2024-06-02 15:30:00,Dia,955,Self-service,Self-service,Nenhuma,Nenhuma,26.0,Dinheiro,40,7,5,False,2024,6
2024-06-02 14:10:00,Dia,2789,Self-service,Self-service,Nenhuma,Pepsi,32.0,Débito,31,10,4,False,2024,6
2024-06-02 14:50:00,Dia,4832,Self-service,Self-service,Nenhuma,Água,30.0,Pix,34,8,3,False,2024,6
2024-06-02 12:11:00,Dia,4245,Self-service,Self-service,Nenhuma,Pepsi,38.0,Débito,34,9,5,False,2024,6
2024-06-02 14:46:00,Dia,3393,Self-service,Self-service,Mousse de chocolate,Água,35.99,Pix,36,9,4,False,2024,6
2024-06-02 14:28:00,Dia,509,Self-service,Self-service,Mousse de maracujá,Sprite,37.99,Crédito,34,8,4,False,2024,6
2024-06-02 13:17:00,Dia,5361,Self-service,Self-service,Nenhuma,Água,30.0,Refeição,40,5,4,False,2024,6
2024-06-02 15:27:00,Dia,2772,Self-service,Self-service,Nenhuma,Laranja,34.0,Crédito,32,8,4,False,2024,6
2024-06-02 15:22:00,Dia,4922,Self-service,Self-service,Nenhuma,Nenhuma,26.0,Pix,39,10,5,False,2024,6
2024-06-02 15:35:00,Dia,1436,Self-service,Self-service,Nenhuma,Fanta Uva,32.0,Pix,38,5,5,False,2024,6
2024-06-02 11:16:00,Dia,3910,Self-service,Self-service,Nenhuma,Laranja,34.0,Dinheiro,37,5,5,False,2024,6
2024-06-02 15:02:00,Dia,2571,Self-service,Self-service,Nenhuma,Maracujá,34.0,Débito,33,7,4,False,2024,6
2024-06-02 12:35:00,Dia,3222,Self-service,Self-service,Pudim de leite,Guaraná Antarctica,37.99,Crédito,30,9,5,False,2024,6
2024-06-02 13:05:00,Dia,4660,Self-service,Self-service,Nenhuma,Guaraná Antarctica,32.0,Débito,31,6,5,False,2024,6
2024-06-02 11:59:00,Dia,1047,Self-service,Self-service,Mousse de chocolate,Coca-Cola,43.99,Crédito,32,10,5,False,2024,6
2024-06-02 15:20:00,Dia,5425,Self-service,Self-service,Pudim de leite,Pepsi,37.99,Pix,32,7,4,True,2024,6
2024-06-02 13:41:00,Dia,4116,Self-service,Self-service,Mousse de chocolate,Nenhuma,31.99,Crédito,36,9,4,False,2024,6
2024-06-02 14:39:00,Dia,2299,Self-service,Self-service,Nenhuma,Guaraná Antarctica,32.0,Débito,36,10,4,False,2024,6
2024-06-02 12:55:00,Dia,1797,Self-service,Self-service,Nenhuma,Coca-Cola,38.0,Crédito,39,7,5,False,2024,6
2024-06-02 14:51:00,Dia,1173,Self-service,Self-service,Mousse de chocolate,Abacaxi com hortelã,39.99,Débito,40,9,5,False,2024,6
