data,periodo,cliente_id,tipo_cardapio,prato,sobremesa,bebida,valor_total,forma_pagamento,tempo_preparo,tempo_atendimento,avaliacao,cancelado,ano,mes
2024-07-01 14:31:00,Dia,4520,Self-service,Self-service,Nenhuma,Coca-Cola,32.0,Débito,37,6,5,False,2024,7
2024-07-01 11:04:00,Dia,1162,Self-service,Self-service,Nenhuma,Laranja,34.0,Crédito,35,5,5,False,2024,7
2024-07-01 14:35:00,Dia,3431,Self-service,Self-service,Nenhuma,Maracujá,34.0,Débito,37,8,5,False,2024,7
2024-07-01 14:32:00,Dia,3818,Self-service,Self-service,Nenhuma,Abacaxi com hortelã,34.0,Crédito,32,6,5,False,2024,7
2024-07-01 13:07:00,Dia,3782,Self-service,Self-service,Mousse de chocolate,Fanta Uva,37.99,Crédito,32,10,4,False,2024,7
2024-07-01 13:25:00,Dia,4828,Self-service,Self-service,Nenhuma,Coca-Cola,32.0,Dinheiro,38,10,5,False,2024,7
2024-07-01 12:20:00,Dia,5894,Self-service,Self-service,Nenhuma,Nenhuma,26.0,Crédito,36,10,5,False,2024,7
2024-07-01 14:03:00,Dia,4697,Self-service,Self-service,Nenhuma,Água,30.0,Crédito,32,7,5,False,2024,7
2024-07-01 15:28:00,Dia,2582,Self-service,Self-service,Nenhuma,Laranja,34.0,Pix,36,9,4,False,2024,7
2024-07-01 12:37:00,Dia,1594,Self-service,Self-service,Nenhuma,Guaraná Antarctica,32.0,Débito,30,5,5,False,2024,7
2024-07-01 14:04:00,Dia,225,Self-service,Self-service,Mousse de maracujá,Acerola,39.99,Dinheiro,37,8,5,False,2024,7
2024-07-01 12:32:00,Dia,5033,Self-service,Self-service,Nenhuma,Acerola,34.0,Crédito,37,7,4,False,2024,7
2024-07-01 15:11:00,Dia,2927,Self-service,Self-service,Nenhuma,Água,30.0,Refeição,34,8,5,False,2024,7
2024-07-01 13:56:00,Dia,3093,Self-service,Self-service,Nenhuma,Laranja,34.0,Crédito,40,6,5,False,2024,7
2024-07-01 12:33:00,Dia,3575,Self-service,Self-service,Nenhuma,Abacaxi com hortelã,34.0,Crédito,40,9,5,False,2024,7
2024-07-01 13:56:00,Dia,1970,Self-service,Self-service,Nenhuma,Pepsi,38.0,Crédito,35,8,5,False,2024,7
2024-07-01 13:43:00,Dia,4693,Self-service,Self-service,Mousse de maracujá,Sprite,37.99,Débito,34,7,5,False,2024,7
2024-07-01 13:25:00,Dia,2490,Self-service,Self-service,Nenhuma,Fanta Laranja,32.0,Débito,30,5,3,False,2024,7
2024-07-01 15:04:00,Dia,1029,Self-service,Self-service,Mousse de chocolate,Sprite,37.99,Crédito,35,6,4,False,2024,7
2024-07-01 14:21:00,Dia,5753,Self-service,Self-service,Nenhuma,Sprite,32.0,Refeição,38,8,5,False,2024,7
2024-07-01 13:34:00,Dia,728,Self-service,Self-service,Nenhuma,Pepsi,32.0,Dinheiro,39,8,5,False,2024,7
2024-07-01 11:48:00,Dia,282,Self-service,Self-service,Nenhuma,Guaraná Antarctica,32.0,Crédito,34,5,5,False,2024,7
2024-07-01 12:07:00,Dia,218,Self-service,Self-service,Picolé / sorvete simples,Fanta Uva,36.49,Pix,40,7,5,False,2024,7
2024-07-01 13:56:00,Dia,2829,Self-service,Self-service,Nenhuma,Maracujá,34.0,Pix,33,5,4,False,2024,7
2024-07-01 14:59:00,Dia,2729,Self-service,Self-service,Nenhuma,Coca-Cola,32.0,Crédito,40,10,5,False,2024,7
2024-07-01 11:58:00,Dia,2976,Self-service,Self-service,Nenhuma,Fanta,38.0,Pix,33,7,5,False,2024,7
2024-07-01 11:07:00,Dia,2933,Self-service,Self-service,Nenhuma,Sprite,32.0,Débito,39,5,4,False,2024,7
2024-07-01 12:41:00,Dia,1964,Self-service,Self-service,Pudim de leite,Guaraná Antarctica,37.99,Débito,32,7,5,False,2024,7
2024-07-01 11:54:00,Dia,2087,Self-service,Self-service,Nenhuma,Fanta Uva,32.0,Crédito,32,9,5,False,2024,7
2024-07-01 14:13:00,Dia,5208,Self-service,Self-service,Nenhuma,Coca-Cola,32.0,Refeição,31,7,5,False,2024,7
2024-07-01 11:55:00,Dia,1096,Self-service,Self-service,Nenhuma,Fanta Uva,32.0,Refeição,38,9,4,False,2024,7
2024-07-01 15:55:00,Dia,404,Self-service,Self-service,Nenhuma,Fanta Uva,32.0,Dinheiro,35,8,5,False,2024,7
2024-07-01 12:10:00,Dia,3622,Self-service,Self-service,Mousse de maracujá,Laranja,39.99,Refeição,37,10,5,False,2024,7
2024-07-01 12:23:00,Dia,160,Self-service,Self-service,Nenhuma,Pepsi,38.0,Dinheiro,37,5,4,False,2024,7
2024-07-01 12:43:00,Dia,3445,Self-service,Self-service,Nenhuma,Fanta Laranja,32.0,Dinheiro,32,9,4,False,2024,7
2024-07-01 12:06:00,Dia,181,Self-service,Self-service,Nenhuma,Laranja,34.0,Pix,30,10,3,False,2024,7
2024-07-01 14:29:00,Dia,2549,Self-service,Self-service,Mousse de maracujá,Maracujá,39.99,Débito,32,7,5,False,2024,7
2024-07-01 11:53:00,Dia,3112,Self-service,Self-service,Nenhuma,Fanta Laranja,32.0,Crédito,37,5,5,False,2024,7
2024-07-01 20:12:00,Noite,4888,Rodízio,Rodízio de pizzas,Nenhuma,Maracujá,49.9,Pix,40,9,3,False,2024,7
2024-07-01 18:55:00,Noite,4709,Rodízio,Rodízio de pizzas,Nenhuma,Fanta Laranja,49.9,Crédito,40,9,5,False,2024,7
2024-07-01 21:50:00,Noite,1855,Rodízio,Rodízio de pizzas,Nenhuma,Coca-Cola,62.8,Crédito,37,8,3,False,2024,7
2024-07-01 20:24:00,Noite,355,Rodízio,Rodízio de pizzas,Nenhuma,Laranja,49.9,Crédito,37,9,5,False,2024,7
2024-07-01 18:40:00,Noite,3096,Rodízio,Rodízio de pizzas,Nenhuma,Acerola,62.8,Refeição,34,9,5,False,2024,7
2024-07-01 20:38:00,Noite,4686,Rodízio,Rodízio de pizzas,Nenhuma,Coca-Cola,62.8,Débito,31,10,5,False,2024,7
2024-07-01 22:29:00,Noite,1063,Rodízio,Rodízio de pizzas,Nenhuma,Fanta Laranja,49.9,Crédito,39,5,4,False,2024,7
2024-07-01 19:02:00,Noite,5650,Rodízio,Rodízio de pizzas,Nenhuma,Coca-Cola,49.9,Dinheiro,34,7,5,False,2024,7
2024-07-01 20:03:00,Noite,5505,Rodízio,Rodízio de pizzas,Nenhuma,Coca-Cola,49.9,Dinheiro,39,10,5,False,2024,7
2024-07-01 20:51:00,Noite,5541,Rodízio,Rodízio de pizzas,Nenhuma,Guaraná Antarctica,49.9,Pix,38,8,5,False,2024,7
2024-07-01 20:13:00,Noite,2407,Rodízio,Rodízio de pizzas,Nenhuma,Laranja,62.8,Crédito,31,10,4,False,2024,7
2024-07-01 22:32:00,Noite,4482,Rodízio,Rodízio de pizzas,Nenhuma,Pepsi,49.9,Pix,30,6,5,False,2024,7
2024-07-01 21:28:00,Noite,3105,Rodízio,Rodízio de pizzas,Nenhuma,Sprite,62.8,Crédito,35,7,5,False,2024,7
2024-07-01 22:01:00,Noite,1640,Rodízio,Rodízio de pizzas,Nenhuma,Fanta Laranja,62.8,Pix,32,6,5,False,2024,7
2024-07-01 23:39:00,Noite,3026,Rodízio,Rodízio de pizzas,Nenhuma,Pepsi,62.8,Dinheiro,39,10,5,False,2024,7
2024-07-01 23:17:00,Noite,4298,Rodízio,Rodízio de pizzas,Nenhuma,Pepsi,49.9,Dinheiro,33,8,5,False,2024,7
2024-07-01 22:38:00,Noite,2324,Rodízio,Rodízio de pizzas,Nenhuma,Abacaxi com hortelã,62.8,Crédito,35,7,5,False,2024,7
2024-07-01 18:09:00,Noite,2957,Rodízio,Rodízio de pizzas,Nenhuma,Fanta Uva,49.9,Dinheiro,32,10,5,False,2024,7
2024-07-01 21:00:00,Noite,5841,Rodízio,Rodízio de pizzas,Nenhuma,Guaraná Antarctica,49.9,Débito,37,7,5,False,2024,7
2024-07-01 20:42:00,Noite,5236,Rodízio,Rodízio de pizzas,Nenhuma,Coca-Cola,49.9,Dinheiro,30,6,5,False,2024,7
2024-07-01 23:43:00,Noite,842,Rodízio,Rodízio de pizzas,Nenhuma,Abacaxi com hortelã,49.9,Pix,32,8,5,False,2024,7
2024-07-01 19:03:00,Noite,3565,Rodízio,Rodízio de pizzas,Nenhuma,Sprite,62.8,Débito,34,6,5,False,2024,7
2024-07-01 19:27:00,Noite,5158,Rodízio,Rodízio de pizzas,Nenhuma,Abacaxi com hortelã,62.8,Crédito,34,8,5,False,2024,7
2024-07-01 23:00:00,Noite,5419,Rodízio,Rodízio de pizzas,Nenhuma,Maracujá,62.8,Refeição,34,6,4,False,2024,7
2024-07-01 18:00:00,Noite,418,Rodízio,Rodízio de pizzas,Nenhuma,Abacaxi com hortelã,62.8,Refeição,40,10,4,False,2024,7
2024-07-01 22:08:00,Noite,3999,Rodízio,Rodízio de pizzas,Nenhuma,Fanta Laranja,49.9,Débito,34,10,5,False,2024,7
2024-07-01 20:29:00,Noite,1316,Rodízio,Rodízio de pizzas,Nenhuma,Coca-Cola,62.8,Refeição,31,7,5,False,2024,7
2024-07-01 21:57:00,Noite,5790,Rodízio,Rodízio de pizzas,Nenhuma,Guaraná Antarctica,62.8,Pix,32,7,5,False,2024,7
2024-07-01 22:50:00,Noite,5326,Rodízio,Rodízio de pizzas,Nenhuma,Coca-Cola,62.8,Débito,33,7,5,False,2024,7
2024-07-01 22:27:00,Noite,803,Rodízio,Rodízio de pizzas,Nenhuma,Abacaxi com hortelã,49.9,Débito,35,8,5,False,2024,7
2024-07-01 20:21:00,Noite,4018,Rodízio,Rodízio de pizzas,Nenhuma,Guaraná Antarctica,49.9,Débito,35,9,5,False,2024,7
2024-07-01 23:23:00,Noite,5030,Rodízio,Rodízio de pizzas,Nenhuma,Sprite,62.8,Crédito,30,10,5,False,2024,7
2024-07-01 22:20:00,Noite,5343,Rodízio,Rodízio de pizzas,Nenhuma,Pepsi,49.9,Débito,36,8,5,False,2024,7
2024-07-01 20:18:00,Noite,4180,Rodízio,Rodízio de pizzas,Nenhuma,Laranja,62.8,Refeição,33,8,5,False,2024,7
2024-07-01 23:35:00,Noite,4947,Rodízio,Rodízio de pizzas,Nenhuma,Maracujá,62.8,Crédito,37,7,5,False,2024,7
2024-07-01 21:28:00,Noite,2592,Rodízio,Rodízio de pizzas,Nenhuma,Guaraná Antarctica,49.9,Crédito,35,8,5,False,2024,7
2024-07-01 20:13:00,Noite,399,Rodízio,Rodízio de pizzas,Nenhuma,Laranja,49.9,Crédito,33,8,4,False,2024,7
2024-07-01 21:25:00,Noite,5035,Rodízio,Rodízio de pizzas,Nenhuma,Sprite,62.8,Débito,37,6,5,True,2024,7
2024-07-01 19:39:00,Noite,1519,Rodízio,Rodízio de pizzas,Nenhuma,Fanta Uva,49.9,Pix,32,8,5,False,2024,7
2024-07-01 19:14:00,Noite,4132,Rodízio,Rodízio de pizzas,Nenhuma,Fanta Uva,62.8,Pix,36,5,4,False,2024,7
2024-07-01 21:27:00,Noite,581,Rodízio,Rodízio de pizzas,Nenhuma,Maracujá,49.9,Crédito,34,10,5,False,2024,7
2024-07-01 19:17:00,Noite,1369,Rodízio,Rodízio de pizzas,Nenhuma,Abacaxi com hortelã,62.8,Débito,30,7,5,False,2024,7
2024-07-01 20:06:00,Noite,1940,Rodízio,Rodízio de pizzas,Nenhuma,Fanta Uva,49.9,Crédito,36,10,5,False,2024,7
2024-07-01 20:03:00,Noite,1664,Rodízio,Rodízio de pizzas,Nenhuma,Acerola,62.8,Crédito,32,10,5,False,2024,7
2024-07-01 18:17:00,Noite,4955,Rodízio,Rodízio de pizzas,Nenhuma,Laranja,62.8,Crédito,39,9,5,False,2024,7
2024-07-01 21:59:00,Noite,2899,Rodízio,Rodízio de pizzas,Nenhuma,Coca-Cola,62.8,Crédito,40,10,4,False,2024,7
2024-07-01 19:47:00,Noite,851,Rodízio,Rodízio de pizzas,Nenhuma,Acerola,62.8,Crédito,31,7,5,False,2024,7
2024-07-01 23:10:00,Noite,6000,Rodízio,Rodízio de pizzas,Nenhuma,Acerola,62.8,Refeição,36,7,5,False,2024,7
2024-07-01 21:26:00,Noite,76,Rodízio,Rodízio de pizzas,Nenhuma,Fanta Uva,62.8,Crédito,40,8,5,False,2024,7
2024-07-01 22:11:00,Noite,214,Rodízio,Rodízio de pizzas,Nenhuma,Acerola,62.8,Pix,34,10,5,False,2024,7
2024-07-01 23:59:00,Noite,2194,Rodízio,Rodízio de pizzas,Nenhuma,Fanta Laranja,49.9,Débito,39,10,5,False,2024,7
2024-07-01 23:37:00,Noite,454,Rodízio,Rodízio de pizzas,Nenhuma,Pepsi,49.9,Pix,38,8,4,False,2024,7
2024-07-01 22:58:00,Noite,3140,Rodízio,Rodízio de pizzas,Nenhuma,Acerola,62.8,Débito,33,6,5,False,2024,7
2024-07-01 21:41:00,Noite,3508,Rodízio,Rodízio de pizzas,Nenhuma,Pepsi,62.8,Débito,30,10,5,False,2024,7
2024-07-01 18:08:00,Noite,4287,Rodízio,Rodízio de pizzas,Nenhuma,Fanta Uva,49.9,Crédito,37,9,5,False,2024,7
2024-07-01 19:50:00,Noite,5260,Rodízio,Rodízio de pizzas,Nenhuma,Maracujá,62.8,Débito,37,10,5,False,2024,7
2024-07-01 18:08:00,Noite,272,Rodízio,Rodízio de pizzas,Nenhuma,Sprite,49.9,Crédito,39,10,5,False,2024,7
2024-07-01 22:22:00,Noite,855,Rodízio,Rodízio de pizzas,Nenhuma,Abacaxi com hortelã,49.9,Pix,34,6,5,False,2024,7
2024-07-01 21:58:00,Noite,3370,Rodízio,Rodízio de pizzas,Nenhuma,Pepsi,62.8,Débito,36,7,5,False,2024,7
2024-07-01 19:00:00,Noite,4719,Rodízio,Rodízio de pizzas,Nenhuma,Coca-Cola,49.9,Débito,32,7,5,False,2024,7
2024-07-01 20:05:00,Noite,3360,Rodízio,Rodízio de pizzas,Nenhuma,Abacaxi com hortelã,62.8,Dinheiro,35,10,4,False,2024,7
2024-07-01 21:52:00,Noite,765,Rodízio,Rodízio de pizzas,Nenhuma,Guaraná Antarctica,62.8,Refeição,37,10,5,False,2024,7
2024-07-01 20:51:00,Noite,4842,Rodízio,Rodízio de pizzas,Nenhuma,Fanta Laranja,49.9,Refeição,36,7,4,False,2024,7
2024-07-01 20:25:00,Noite,2682,Rodízio,Rodízio de pizzas,Nenhuma,Acerola,62.8,Pix,33,7,5,False,2024,7
2024-07-01 19:46:00,Noite,5268,Rodízio,Rodízio de pizzas,Nenhuma,Laranja,49.9,Pix,33,8,5,False,2024,7
2024-07-01 18:44:00,Noite,2100,Rodízio,Rodízio de pizzas,Nenhuma,Abacaxi com hortelã,49.9,Dinheiro,35,5,5,False,2024,7
2024-07-01 20:15:00,Noite,1899,Rodízio,Rodízio de pizzas,Nenhuma,Fanta Laranja,49.9,Pix,39,6,5,False,2024,7
2024-07-01 21:39:00,Noite,3624,Rodízio,Rodízio de pizzas,Nenhuma,Maracujá,49.9,Crédito,38,9,4,False,2024,7
2024-07-01 23:34:00,Noite,447,Rodízio,Rodízio de pizzas,Nenhuma,Acerola,49.9,Crédito,37,6,5,False,2024,7
2024-07-01 20:01:00,Noite,2376,Rodízio,Rodízio de pizzas,Nenhuma,Fanta Uva,49.9,Débito,39,8,4,False,2024,7
2024-07-01 18:24:00,Noite,2326,Rodízio,Rodízio de pizzas,Nenhuma,Maracujá,49.9,Dinheiro,31,10,5,False,2024,7
2024-07-01 23:04:00,Noite,5200,Rodízio,Rodízio de pizzas,Nenhuma,Fanta Uva,49.9,Pix,33,6,5,False,2024,7
2024-07-01 22:27:00,Noite,103,Rodízio,Rodízio de pizzas,Nenhuma,Guaraná Antarctica,62.8,Crédito,31,10,5,False,2024,7
2024-07-01 20:22:00,Noite,2908,Rodízio,Rodízio de pizzas,Nenhuma,Acerola,49.9,Dinheiro,35,9,5,False,2024,7
2024-07-01 20:16:00,Noite,5853,Rodízio,Rodízio de pizzas,Nenhuma,Sprite,49.9,Crédito,31,5,5,False,2024,7
2024-07-01 20:09:00,Noite,3729,Rodízio,Rodízio de pizzas,Nenhuma,Sprite,49.9,Refeição,35,5,5,False,2024,7
2024-07-01 20:40:00,Noite,4097,Rodízio,Rodízio de pizzas,Nenhuma,Laranja,49.9,Débito,40,8,5,False,2024,7
2024-07-01 21:58:00,Noite,308,Rodízio,Rodízio de pizzas,Nenhuma,Guaraná Antarctica,49.9,Dinheiro,39,6,5,False,2024,7
2024-07-01 19:01:00,Noite,3065,Rodízio,Rodízio de pizzas,Nenhuma,Pepsi,62.8,Pix,37,10,5,False,2024,7
2024-07-01 20:36:00,Noite,5313,Rodízio,Rodízio de pizzas,Nenhuma,Sprite,49.9,Crédito,38,10,5,False,2024,7
2024-07-01 20:26:00,Noite,445,Rodízio,Rodízio de pizzas,Nenhuma,Fanta Uva,49.9,Crédito,34,9,4,False,2024,7
2024-07-01 21:06:00,Noite,1400,Rodízio,Rodízio de pizzas,Nenhuma,Coca-Cola,49.9,Crédito,32,7,4,False,2024,7
2024-07-02 12:01:00,Dia,1925,Self-service,Self-service,Nenhuma,Sprite,32.0,Pix,34,8,5,False,2024,7
2024-07-02 11:25:00,Dia,96,Self-service,Self-service,Picolé / sorvete simples,Pepsi,36.49,Crédito,37,6,4,False,2024,7
2024-07-02 13:53:00,Dia,1147,Self-service,Self-service,Nenhuma,Fanta Uva,32.0,Pix,30,8,5,False,2024,7
2024-07-02 12:29:00,Dia,416,Self-service,Self-service,Picolé / sorvete simples,Acerola,38.49,Pix,35,7,5,False,2024,7
2024-07-02 15:17:00,Dia,759,Self-service,Self-service,Mousse de chocolate,Laranja,39.99,Crédito,31,8,5,False,2024,7
2024-07-02 13:07:00,Dia,4831,Self-service,Self-service,Nenhuma,Acerola,34.0,Crédito,30,5,5,False,2024,7
2024-07-02 11:16:00,Dia,4474,Self-service,Self-service,Nenhuma,Guaraná Antarctica,32.0,Pix,40,8,5,False,2024,7
2024-07-02 12:18:00,Dia,5594,Self-service,Self-service,Picolé / sorvete simples,Acerola,38.49,Dinheiro,31,10,5,False,2024,7
2024-07-02 13:35:00,Dia,116,Self-service,Self-service,Mousse de chocolate,Guaraná Antarctica,37.99,Pix,35,6,4,False,2024,7
2024-07-02 13:25:00,Dia,5656,Self-service,Self-service,Nenhuma,Laranja,34.0,Crédito,37,10,5,False,2024,7
2024-07-02 13:17:00,Dia,1362,Self-service,Self-service,Nenhuma,Guaraná Antarctica,32.0,Débito,30,6,5,False,2024,7
2024-07-02 12:17:00,Dia,4287,Self-service,Self-service,Nenhuma,Fanta Laranja,32.0,Pix,37,6,5,False,2024,7
2024-07-02 12:56:00,Dia,1617,Self-service,Self-service,Nenhuma,Guaraná Antarctica,32.0,Crédito,39,6,5,False,2024,7
2024-07-02 13:13:00,Dia,3883,Self-service,Self-service,Nenhuma,Sprite,32.0,Dinheiro,35,7,4,False,2024,7
2024-07-02 14:35:00,Dia,1949,Self-service,Self-service,Nenhuma,Abacaxi com hortelã,34.0,Crédito,30,6,4,False,2024,7
2024-07-02 15:01:00,Dia,620,Self-service,Self-service,Nenhuma,Fanta Laranja,32.0,Pix,38,5,5,False,2024,7
2024-07-02 14:11:00,Dia,3367,Self-service,Self-service,Nenhuma,Guaraná Antarctica,32.0,Crédito,31,10,5,False,2024,7
2024-07-02 15:04:00,Dia,4539,Self-service,Self-service,Nenhuma,Sprite,32.0,Débito,40,8,5,False,2024,7
2024-07-02 11:29:00,Dia,3881,Self-service,Self-service,Nenhuma,Fanta Laranja,32.0,Débito,35,9,5,False,2024,7
2024-07-02 14:53:00,Dia,5138,Self-service,Self-service,Nenhuma,Nenhuma,26.0,Débito,31,10,4,False,2024,7
2024-07-02 14:18:00,Dia,4680,Self-service,Self-service,Nenhuma,Coca-Cola,32.0,Pix,35,8,5,False,2024,7
2024-07-02 14:24:00,Dia,3010,Self-service,Self-service,Nenhuma,Acerola,34.0,Pix,30,8,4,False,2024,7
2024-07-02 11:44:00,Dia,74,Self-service,Self-service,Nenhuma,Maracujá,34.0,Dinheiro,37,9,5,False,2024,7
2024-07-02 13:42:00,Dia,3048,Self-service,Self-service,Nenhuma,Maracujá,34.0,Pix,30,8,4,False,2024,7
2024-07-02 13:29:00,Dia,624,Self-service,Self-service,Nenhuma,Pepsi,38.0,Crédito,36,7,5,False,2024,7
2024-07-02 13:02:00,Dia,5753,Self-service,Self-service,Mousse de chocolate,Coca-Cola,37.99,Refeição,40,8,4,False,2024,7
2024-07-02 14:46:00,Dia,4511,Self-service,Self-service,Picolé / sorvete simples,Abacaxi com hortelã,38.49,Refeição,32,7,5,False,2024,7
2024-07-02 12:50:00,Dia,3378,Self-service,Self-service,Nenhuma,Guaraná Antarctica,32.0,Crédito,34,7,5,False,2024,7
